flickrid	enteredtext	from	to	tagid	author	tag	mode
11306877194	c. 1569	1393280605	1394510591	12383156-11306877194-26002016	82452447@N00	c1569	add
11306877226	mechanical_curator	1386752400	1389754875	12383156-11306877226-147195664	12403504@N02	mechanicalcurator	add
11306877226	page:346	1386752400	1389754875	12383156-11306877226-160270595	12403504@N02	page346	add
11306877226	medium	1386752400	1389754875	12383156-11306877226-20924	12403504@N02	medium	add
11306877226	pubplace:Edinburgh	1386752400	1389754875	12383156-11306877226-147212803	12403504@N02	pubplaceedinburgh	add
11306877226	HAKLUYT, Richard.	1386752400	1389754875	12383156-11306877226-162272615	12403504@N02	hakluytrichard	add
11306877226	bldigital	1386752400	1389754875	12383156-11306877226-137769045	12403504@N02	bldigital	add
11306877226	rotated	1386752400	1389754875	12383156-11306877226-124458	12403504@N02	rotated	add
11306877226	imagesfromvolume:001565519_02	1386752400	1389754875	12383156-11306877226-166577044	12403504@N02	imagesfromvolume00156551902	add
11306877226	public_domain	1386752400	1389754875	12383156-11306877226-136904	12403504@N02	publicdomain	add
11306877226	imagesfrombook:001565519	1386752400	1389754875	12383156-11306877226-166571814	12403504@N02	imagesfrombook001565519	add
11306877226	date:1885	1386752400	1389754875	12383156-11306877226-148690275	12403504@N02	date1885	add
11306877226	sysnum:001565519	1386752400	1389754875	12383156-11306877226-162359094	12403504@N02	sysnum001565519	add
11306877226	vol:02	1386752400	1389754875	12383156-11306877226-1153640	12403504@N02	vol02	add
11306878146	mechanical_curator	1386752400	1389874860	12383156-11306878146-147195664	12403504@N02	mechanicalcurator	add
11306878146	imagesfrombook:002732646	1386752400	1389874860	12383156-11306878146-166574325	12403504@N02	imagesfrombook002732646	add
11306878146	medium	1386752400	1389874860	12383156-11306878146-20924	12403504@N02	medium	add
11306878146	sysnum:002732646	1386752400	1389874860	12383156-11306878146-162356135	12403504@N02	sysnum002732646	add
11306878146	page:216	1386752400	1389874860	12383156-11306878146-5547720	12403504@N02	page216	add
11306878146	bldigital	1386752400	1389874860	12383156-11306878146-137769045	12403504@N02	bldigital	add
11306878146	pubplace:London	1386752400	1389874860	12383156-11306878146-147209253	12403504@N02	pubplacelondon	add
11306878146	vol:06	1386752400	1389874860	12383156-11306878146-1154406	12403504@N02	vol06	add
11306878146	date:1885	1386752400	1389874860	12383156-11306878146-148690275	12403504@N02	date1885	add
11306878146	public_domain	1386752400	1389874860	12383156-11306878146-136904	12403504@N02	publicdomain	add
11306878146	imagesfromvolume:002732646_06	1386752400	1389874860	12383156-11306878146-166575094	12403504@N02	imagesfromvolume00273264606	add
11306878146	River Tweed	1393299534	1394510562	12383156-11306878146-408736	82452447@N00	rivertweed	add
11306878146	England	1393299534	1394510562	12383156-11306878146-279	82452447@N00	england	add
11306878146	harbour	1393299534	1394510562	12383156-11306878146-4806	82452447@N00	harbour	add
11306878146	Northumberland	1393299534	1394510562	12383156-11306878146-12552	82452447@N00	northumberland	add
11306878146	Berwick-upon-Tweed	1393299534	1394510562	12383156-11306878146-191915	82452447@N00	berwickupontweed	add
11306878186	mechanical_curator	1386752400	1389886680	12383156-11306878186-147195664	12403504@N02	mechanicalcurator	add
11306878186	page:194	1386752400	1389886680	12383156-11306878186-60791485	12403504@N02	page194	add
11306878186	ROYERS, G.	1386752400	1389886680	12383156-11306878186-162391263	12403504@N02	royersg	add
11306878186	vol:0	1386752400	1389886680	12383156-11306878186-21849367	12403504@N02	vol0	add
11306878186	bldigital	1386752400	1389886680	12383156-11306878186-137769045	12403504@N02	bldigital	add
11306878186	medium	1386752400	1389886680	12383156-11306878186-20924	12403504@N02	medium	add
11306878186	date:1885	1386752400	1389886680	12383156-11306878186-148690275	12403504@N02	date1885	add
11306878186	pubplace:Bruxelles	1386752400	1389886680	12383156-11306878186-147651633	12403504@N02	pubplacebruxelles	add
11306878186	public_domain	1386752400	1389886680	12383156-11306878186-136904	12403504@N02	publicdomain	add
11306878186	imagesfromvolume:003180124_0	1386752400	1389886680	12383156-11306878186-166569584	12403504@N02	imagesfromvolume0031801240	add
11306878186	sysnum:003180124	1386752400	1389886680	12383156-11306878186-162391253	12403504@N02	sysnum003180124	add
11306878186	imagesfrombook:003180124	1386752400	1389886680	12383156-11306878186-166569574	12403504@N02	imagesfrombook003180124	add
11306878395	mechanical_curator	1386752400	1389878015	12383156-11306878395-147195664	12403504@N02	mechanicalcurator	add
11306878395	REYNOLDS, Sir Joshua	1386752400	1389878015	12383156-11306878395-86749378	82452447@N00	reynoldssirjoshua	add
11306878395	18th-century English painter specialising in portraits	1386752400	1389878015	12383156-11306878395-170686074	82452447@N00	18thcenturyenglishpainterspecialisinginportraits	add
11306878395	sysnum:001453908	1386752400	1389878015	12383156-11306878395-162356505	12403504@N02	sysnum001453908	add
11306878395	pubplace:Cassell & Co	1386752400	1389878015	12383156-11306878395-148690825	12403504@N02	pubplacecassellco	add
11306878395	Goldsmith, Oliver	1386752400	1389878015	12383156-11306878395-160258614	12403504@N02	goldsmitholiver	add
11306878395	bldigital	1386752400	1389878015	12383156-11306878395-137769045	12403504@N02	bldigital	add
11306878395	imagesfrombook:001453908	1386752400	1389878015	12383156-11306878395-166573995	12403504@N02	imagesfrombook001453908	add
11306878395	medium	1386752400	1389878015	12383156-11306878395-20924	12403504@N02	medium	add
11306878395	page:292	1386752400	1389878015	12383156-11306878395-71540014	12403504@N02	page292	add
11306878395	date:1885	1386752400	1389878015	12383156-11306878395-148690275	12403504@N02	date1885	add
11306878395	public_domain	1386752400	1389878015	12383156-11306878395-136904	12403504@N02	publicdomain	add
11306878395	vol:0	1386752400	1389878015	12383156-11306878395-21849367	12403504@N02	vol0	add
11306878395	portrait painter	1386752400	1389878015	12383156-11306878395-654771	82452447@N00	portraitpainter	add
11306878395	founder and first president of the Royal Academy	1386752400	1389878015	12383156-11306878395-170669893	82452447@N00	founderandfirstpresidentoftheroyalacademy	add
11306878395	imagesfromvolume:001453908_0	1386752400	1389878015	12383156-11306878395-166574005	12403504@N02	imagesfromvolume0014539080	add
11306878425	mechanical_curator	1386752400	1389744089	12383156-11306878425-147195664	12403504@N02	mechanicalcurator	add
11306878425	medium	1386752400	1389744089	12383156-11306878425-20924	12403504@N02	medium	add
11306878425	imagesfromvolume:001637248_03	1386752400	1389744089	12383156-11306878425-166596425	12403504@N02	imagesfromvolume00163724803	add
11306878425	pubplace:Leipzig	1386752400	1389744089	12383156-11306878425-147577965	12403504@N02	pubplaceleipzig	add
11306878425	bldigital	1386752400	1389744089	12383156-11306878425-137769045	12403504@N02	bldigital	add
11306878425	sysnum:001637248	1386752400	1389744089	12383156-11306878425-162363155	12403504@N02	sysnum001637248	add
11306878425	HEICHEN, Paul.	1386752400	1389744089	12383156-11306878425-162363165	12403504@N02	heichenpaul	add
11306878425	date:1885	1386752400	1389744089	12383156-11306878425-148690275	12403504@N02	date1885	add
11306878425	vol:03	1386752400	1389744089	12383156-11306878425-1154191	12403504@N02	vol03	add
11306878425	public_domain	1386752400	1389744089	12383156-11306878425-136904	12403504@N02	publicdomain	add
11306878425	page:102	1386752400	1389744089	12383156-11306878425-30332665	12403504@N02	page102	add
11306878425	imagesfrombook:001637248	1386752400	1389744089	12383156-11306878425-166581226	12403504@N02	imagesfrombook001637248	add
11306879565	mechanical_curator	1386752400	1389647793	12383156-11306879565-147195664	12403504@N02	mechanicalcurator	add
11306879565	medium	1386752400	1389647793	12383156-11306879565-20924	12403504@N02	medium	add
11306879565	vol:0	1386752400	1389647793	12383156-11306879565-21849367	12403504@N02	vol0	add
11306879565	bldigital	1386752400	1389647793	12383156-11306879565-137769045	12403504@N02	bldigital	add
11306879565	imagesfromvolume:000201665_0	1386752400	1389647793	12383156-11306879565-166590193	12403504@N02	imagesfromvolume0002016650	add
11306879565	page:165	1386752400	1389647793	12383156-11306879565-16428875	12403504@N02	page165	add
11306879565	BARKER, Lucy D. Sale.	1386752400	1389647793	12383156-11306879565-162355024	12403504@N02	barkerlucydsale	add
11306879565	pubplace:London	1386752400	1389647793	12383156-11306879565-147209253	12403504@N02	pubplacelondon	add
11306879565	date:1885	1386752400	1389647793	12383156-11306879565-148690275	12403504@N02	date1885	add
11306879565	public_domain	1386752400	1389647793	12383156-11306879565-136904	12403504@N02	publicdomain	add
11306879565	sysnum:000201665	1386752400	1389647793	12383156-11306879565-162355014	12403504@N02	sysnum000201665	add
11306879565	imagesfrombook:000201665	1386752400	1389647793	12383156-11306879565-166590183	12403504@N02	imagesfrombook000201665	add
11306879876	mechanical_curator	1386752400	1402061241	12383156-11306879876-147195664	12403504@N02	mechanicalcurator	add
11306879876	page:387	1386752400	1402061241	12383156-11306879876-7876807	12403504@N02	page387	add
11306879876	medium	1386752400	1402061241	12383156-11306879876-20924	12403504@N02	medium	add
11306879876	imagesfromvolume:000149250_09	1386752400	1402061241	12383156-11306879876-166595073	12403504@N02	imagesfromvolume00014925009	add
11306879876	imagesfrombook:000149250	1386752400	1402061241	12383156-11306879876-166588773	12403504@N02	imagesfrombook000149250	add
11306879876	bldigital	1386752400	1402061241	12383156-11306879876-137769045	12403504@N02	bldigital	add
11306879876	date:1885	1386752400	1402061241	12383156-11306879876-148690275	12403504@N02	date1885	add
11306879876	public_domain	1386752400	1402061241	12383156-11306879876-136904	12403504@N02	publicdomain	add
11306879876	sysnum:000149250	1386752400	1402061241	12383156-11306879876-162381443	12403504@N02	sysnum000149250	add
11306879876	vol:09	1386752400	1402061241	12383156-11306879876-1441707	12403504@N02	vol09	add
11306879876	pubplace:Budapest	1386752400	1402061241	12383156-11306879876-148230366	12403504@N02	pubplacebudapest	add
11306879734	mechanical_curator	1386752400	1389885593	12383156-11306879734-147195664	12403504@N02	mechanicalcurator	add
11306879734	imagesfrombook:002732646	1386752400	1389885593	12383156-11306879734-166574325	12403504@N02	imagesfrombook002732646	add
11306879734	medium	1386752400	1389885593	12383156-11306879734-20924	12403504@N02	medium	add
11306879734	sysnum:002732646	1386752400	1389885593	12383156-11306879734-162356135	12403504@N02	sysnum002732646	add
11306879734	page:216	1386752400	1389885593	12383156-11306879734-5547720	12403504@N02	page216	add
11306879734	bldigital	1386752400	1389885593	12383156-11306879734-137769045	12403504@N02	bldigital	add
11306879734	pubplace:London	1386752400	1389885593	12383156-11306879734-147209253	12403504@N02	pubplacelondon	add
11306879734	date:1885	1386752400	1389885593	12383156-11306879734-148690275	12403504@N02	date1885	add
11306879734	public_domain	1386752400	1389885593	12383156-11306879734-136904	12403504@N02	publicdomain	add
11306879734	imagesfromvolume:002732646_02	1386752400	1389885593	12383156-11306879734-166591993	12403504@N02	imagesfromvolume00273264602	add
11306879734	vol:02	1386752400	1389885593	12383156-11306879734-1153640	12403504@N02	vol02	add
11306879734	River Foyle	1393305618	1394510575	12383156-11306879734-1488608	82452447@N00	riverfoyle	add
11306879734	Northern Ireland	1393305618	1394510575	12383156-11306879734-19666	82452447@N00	northernireland	add
11306879734	Londonderry	1393305618	1394510575	12383156-11306879734-13887	82452447@N00	londonderry	add
11306879734	bridge	1393305618	1394510575	12383156-11306879734-127	82452447@N00	bridge	add
11306879675	mechanical_curator	1386752400	1389730886	12383156-11306879675-147195664	12403504@N02	mechanicalcurator	add
11306879675	medium	1386752400	1389730886	12383156-11306879675-20924	12403504@N02	medium	add
11306879675	imagesfrombook:000149250	1386752400	1389730886	12383156-11306879675-166588773	12403504@N02	imagesfrombook000149250	add
11306879675	bldigital	1386752400	1389730886	12383156-11306879675-137769045	12403504@N02	bldigital	add
11306879675	imagesfromvolume:000149250_03	1386752400	1389730886	12383156-11306879675-166595365	12403504@N02	imagesfromvolume00014925003	add
11306879675	page:349	1386752400	1389730886	12383156-11306879675-71141381	12403504@N02	page349	add
11306879675	date:1885	1386752400	1389730886	12383156-11306879675-148690275	12403504@N02	date1885	add
11306879675	vol:03	1386752400	1389730886	12383156-11306879675-1154191	12403504@N02	vol03	add
11306879675	public_domain	1386752400	1389730886	12383156-11306879675-136904	12403504@N02	publicdomain	add
11306879675	sysnum:000149250	1386752400	1389730886	12383156-11306879675-162381443	12403504@N02	sysnum000149250	add
11306879675	pubplace:Budapest	1386752400	1389730886	12383156-11306879675-148230366	12403504@N02	pubplacebudapest	add
11306881626	mechanical_curator	1386752400	1389772270	12383156-11306881626-147195664	12403504@N02	mechanicalcurator	add
11306881626	imagesfrombook:002732646	1386752400	1389772270	12383156-11306881626-166574325	12403504@N02	imagesfrombook002732646	add
11306881626	medium	1386752400	1389772270	12383156-11306881626-20924	12403504@N02	medium	add
11306881626	sysnum:002732646	1386752400	1389772270	12383156-11306881626-162356135	12403504@N02	sysnum002732646	add
11306881626	page:311	1386752400	1389772270	12383156-11306881626-160270213	12403504@N02	page311	add
11306881626	bldigital	1386752400	1389772270	12383156-11306881626-137769045	12403504@N02	bldigital	add
11306881626	Yarmouth	1386752400	1389772270	12383156-11306881626-28230	82452447@N00	yarmouth	add
11306881626	pubplace:London	1386752400	1389772270	12383156-11306881626-147209253	12403504@N02	pubplacelondon	add
11306881626	vol:06	1386752400	1389772270	12383156-11306881626-1154406	12403504@N02	vol06	add
11306881626	date:1885	1386752400	1389772270	12383156-11306881626-148690275	12403504@N02	date1885	add
11306881626	Gorleston Pier	1386752400	1389772270	12383156-11306881626-50851765	82452447@N00	gorlestonpier	add
11306881626	public_domain	1386752400	1389772270	12383156-11306881626-136904	12403504@N02	publicdomain	add
11306881626	imagesfromvolume:002732646_06	1386752400	1389772270	12383156-11306881626-166575094	12403504@N02	imagesfromvolume00273264606	add
11306880775	mechanical_curator	1386752400	1389770599	12383156-11306880775-147195664	12403504@N02	mechanicalcurator	add
11306880775	bldigital	1386752400	1389770599	12383156-11306880775-137769045	12403504@N02	bldigital	add
11306880775	pubplace:Boston	1386752400	1389770599	12383156-11306880775-147595933	12403504@N02	pubplaceboston	add
11306880775	RITCH, William G.	1386752400	1389770599	12383156-11306880775-162356986	12403504@N02	ritchwilliamg	add
11306880775	page:8	1386752400	1389770599	12383156-11306880775-535846	12403504@N02	page8	add
11306880775	imagesfromvolume:003109893_0	1386752400	1389770599	12383156-11306880775-166574145	12403504@N02	imagesfromvolume0031098930	add
